model_name,index,batch_size,optimizer,learning_rate,time_start,time_end,train_loss,train_accuracy,train_precision_macro_avg,train_recall_macro_avg,train_f1_score_macro_avg,val_loss,val_accuracy,val_precision_macro_avg,val_recall_macro_avg,val_f1_score_macro_avg,test_loss,test_accuracy,test_precision_macro_avg,test_recall_macro_avg,test_f1_score_macro_avg
ribeiro,157,256,rmsprop,0.001,2025-03-30T06:48:07.092971,2025-03-30T06:50:42.888021,0.1996960490942001,0.7859291434288025,0.7942886368907088,0.7253080869485858,0.7544665284726672,0.2930084466934204,0.7104228138923645,0.6951044208061263,0.6085360056239304,0.647179816487132,0.3077393770217895,0.7019512057304382,0.6731250720111459,0.5810604660894216,0.6217101713654046
ahmed,158,256,rmsprop,0.001,2025-03-30T06:50:53.398020,2025-03-30T06:52:37.230292,0.2300586849451065,0.7893056869506836,0.7753395132057634,0.6737505659697459,0.714591553943801,0.2887221574783325,0.7443461418151855,0.7248348069931599,0.6149140118039176,0.6562814807294358,0.3058454990386963,0.7317073345184326,0.7131354670696769,0.6001061855668965,0.6432930093508344
baloglu,159,256,rmsprop,0.001,2025-03-30T06:52:45.800149,2025-03-30T06:53:48.742378,0.1792791187763214,0.7988826632499695,0.8843769492556387,0.728257804266268,0.790518201480322,0.3019576072692871,0.7291052341461182,0.7686100660205057,0.604237632401591,0.6634795495245378,0.3117139339447021,0.7297561168670654,0.7508425772013523,0.5882390722292113,0.6457409670627401
rajpurkar,160,256,rmsprop,0.01,2025-03-30T06:53:57.068263,2025-03-30T07:08:35.881074,0.1940207034349441,0.7975320816040039,0.855354569640018,0.714431525239645,0.7698528063302309,0.2747205197811126,0.7531957030296326,0.7829496670631174,0.641036826451238,0.6952801460362197,0.284812718629837,0.7599999904632568,0.7825445680780718,0.6312806019027276,0.683882967388526
ribeiro,161,256,rmsprop,0.01,2025-03-30T07:08:52.839112,2025-03-30T07:11:35.418409,0.2500423789024353,0.7732825875282288,0.8141556037154242,0.6455853381690438,0.7085235120027887,0.2897814810276031,0.7600786685943604,0.7662183315228043,0.6009556522066674,0.6595651244810943,0.3029000759124756,0.7419512271881104,0.7668306524102501,0.5826298529700554,0.6447201337995047
ahmed,162,256,rmsprop,0.01,2025-03-30T07:11:45.729046,2025-03-30T07:15:12.297544,0.264771044254303,0.8064337968826294,0.9133229134335702,0.639006930073656,0.7266949321170634,0.28549325466156,0.7531957030296326,0.8238066662301975,0.5581071727969866,0.6374937582070787,0.288919597864151,0.7648780345916748,0.8419625841287613,0.5698780522512032,0.6522878389242679
baloglu,163,256,rmsprop,0.01,2025-03-30T07:15:20.982157,2025-03-30T07:16:20.499460,0.3116034269332886,0.7253361344337463,0.7681807023958596,0.5843154416586073,0.6410708645533344,0.3667280972003937,0.6937069892883301,0.7123606025154672,0.5168680454870987,0.5696167207352999,0.3798128366470337,0.6941463351249695,0.7175372468558767,0.525521092668852,0.5797040727639567
rajpurkar,164,256,rmsprop,0.1,2025-03-30T07:16:28.515332,2025-03-30T07:44:43.878941,0.5318292379379272,0.4628276824951172,0.0799999840000032,5.302226934609992e-05,0.0001059743012179,0.5307592153549194,0.4636184871196747,0.1999998000002,0.0003913894317193,0.0007812499984741,0.5298928618431091,0.4658536612987518,0.0,0.0,0.0
ribeiro,165,256,rmsprop,0.1,2025-03-30T07:45:00.852312,2025-03-30T07:50:59.561544,0.2014167755842209,0.8392166495323181,0.8739649038384577,0.6995084924862262,0.7653571432170629,0.3015565872192383,0.7645034193992615,0.7747813874920342,0.6116763910357722,0.67072017379321,0.2987405955791473,0.766829252243042,0.7706709825571749,0.6048758951970243,0.6619682738074778
ahmed,166,256,rmsprop,0.1,2025-03-30T07:51:10.412300,2025-03-30T07:52:25.202241,0.5796752572059631,0.4629504680633545,0.0742527943239818,0.1999469636436029,0.1082905461165383,0.5435559153556824,0.4631268382072449,0.0742609380866137,0.1999999997876857,0.1083069847346056,0.5323752760887146,0.46536585688591,0.0749410840239823,0.1999999997903563,0.1090285713974204
baloglu,167,256,rmsprop,0.1,2025-03-30T07:52:33.968910,2025-03-30T07:57:29.895394,0.5314505696296692,0.4630118608474731,0.0,0.0,0.0,0.5302010774612427,0.4631268382072449,0.0,0.0,0.0,0.5299222469329834,0.46536585688591,0.0,0.0,0.0
rajpurkar,168,256,adam,0.001,2025-03-30T07:57:37.741235,2025-03-30T08:06:33.121656,0.2200899869203567,0.7641966938972473,0.7608494722337744,0.6975709124729439,0.7264783088151938,0.2633541822433471,0.7207472920417786,0.7144584881305419,0.6520089842193106,0.6803362457336537,0.2671404480934143,0.7346341609954834,0.7104044547945382,0.6424924352638715,0.6737172711276612
ribeiro,169,256,adam,0.001,2025-03-30T08:06:50.216493,2025-03-30T08:09:24.075936,0.2052152752876281,0.8166247010231018,0.8346325309019298,0.6823911306213392,0.731812571915938,0.2775816023349762,0.7797443270683289,0.7636613869683399,0.6089787930752013,0.6545856271022955,0.2858740985393524,0.7712194919586182,0.7567091408450185,0.6000935924403541,0.6432896691091947
ahmed,170,256,adam,0.001,2025-03-30T08:09:34.680639,2025-03-30T08:11:13.091766,0.2226405143737793,0.7908404469490051,0.7898013352987467,0.6934946785184224,0.7376173888792827,0.2730402946472168,0.7541789412498474,0.7476396638316736,0.6386779934064689,0.6867641426662721,0.2840833067893982,0.7512195110321045,0.7358177344568329,0.6253765545874522,0.6737347282413112
baloglu,171,256,adam,0.001,2025-03-30T08:11:21.848930,2025-03-30T08:12:16.772088,0.234337568283081,0.7699674367904663,0.8168004061081184,0.6685358994210315,0.720771145675714,0.2741862833499908,0.7517207264900208,0.776652155571513,0.6281240236062139,0.6809689391339134,0.2889343202114105,0.7385365962982178,0.7417407407084339,0.5918338326149286,0.6428250129590007
rajpurkar,172,256,adam,0.01,2025-03-30T08:12:24.764626,2025-03-30T08:20:26.969276,0.2341159433126449,0.7859905362129211,0.8226471022052033,0.6644332188663249,0.7260429481987287,0.2564041018486023,0.7738446593284607,0.7983026543257903,0.6325838375797643,0.693827626403758,0.2730878293514251,0.7673170566558838,0.7719303428499367,0.6074086471128308,0.6667640822948604
ribeiro,173,256,adam,0.01,2025-03-30T08:20:44.003449,2025-03-30T08:23:58.277361,0.2175232768058776,0.7789305448532104,0.8360850487787455,0.6897179801832843,0.7529344728401297,0.2532725930213928,0.7635201811790466,0.7805359289456877,0.6338531129644707,0.6939975639575352,0.2627893984317779,0.7546341419219971,0.7699814683098885,0.6251442704829221,0.6833473468215313
ahmed,174,256,adam,0.01,2025-03-30T08:24:09.552018,2025-03-30T08:29:00.721544,0.2220079451799392,0.8183436393737793,0.8898828206078738,0.6484050546172074,0.7241401868462197,0.3107045888900757,0.7379547953605652,0.7888842606791163,0.5703458447867017,0.6393640796852409,0.3114555776119232,0.7526829242706299,0.8106544739402842,0.5759191768921172,0.6466626834966616
baloglu,175,256,adam,0.01,2025-03-30T08:29:09.339709,2025-03-30T08:30:11.829756,0.3501278758049011,0.7060592770576477,0.6690249297020908,0.4475986062066631,0.4930897431549878,0.3634688556194305,0.6912487745285034,0.6410687755370368,0.425970043554997,0.4703466992501715,0.3815138638019562,0.6624390482902527,0.5436885433469746,0.396386832592467,0.4384585782744465
rajpurkar,176,256,adam,0.1,2025-03-30T08:30:19.759488,2025-03-30T08:40:08.655886,0.2528903782367706,0.7814475893974304,0.7583193977349639,0.6398480263504851,0.6919278621721194,0.2779322862625122,0.7531957030296326,0.7282537790128242,0.599511953806722,0.654270560055508,0.2857939004898071,0.7531707286834717,0.7235162924436466,0.5971859867372569,0.6504601725779997
ribeiro,177,256,adam,0.1,2025-03-30T08:40:25.634891,2025-03-30T08:45:16.966800,0.2353630661964416,0.818405032157898,0.8907444039884082,0.6160528454232612,0.6691059788934732,0.2831466794013977,0.762536883354187,0.8214199498276822,0.5606297387560666,0.6060739424702659,0.2853171825408935,0.7785365581512451,0.8382517173831003,0.5537859782115787,0.6019313066210878
ahmed,178,256,adam,0.1,2025-03-30T08:45:28.217162,2025-03-30T08:46:44.269804,52.21705627441406,0.4630118608474731,0.219551260017158,0.0005569418057758,0.0011099436061582,28.316186904907227,0.4631268382072449,0.2666664444446519,0.0013150455017769,0.0026036055350174,0.8385582566261292,0.46536585688591,0.099999950000025,0.0008928571388711,0.0017699114965933
baloglu,179,256,adam,0.1,2025-03-30T08:46:52.848405,2025-03-30T08:49:15.344074,0.5316336750984192,0.4630118608474731,0.0,0.0,0.0,0.5303024053573608,0.4631268382072449,0.0,0.0,0.0,0.530096709728241,0.46536585688591,0.0,0.0,0.0
